time;hour;open;high;low;close;volume
21/04/2024 ;11:00:00;64946.95;65423.74;64946.95;65285.09;45
21/04/2024 ;12:00:00;65280.13;65384.57;64976.29;65060.6;41
21/04/2024 ;13:00:00;65057.87;65254.9;64820.48;64909.15;46
21/04/2024 ;14:00:00;64870.63;65040.55;64842.98;64910.35;43
21/04/2024 ;15:00:00;64880.8;65116.71;64880.8;65051.26;39
21/04/2024 ;16:00:00;65050.45;65057.24;64245.48;64526.74;57
21/04/2024 ;17:00:00;64583.82;64865.9;64526.74;64853.34;48
21/04/2024 ;18:00:00;64853.09;64857.64;64633.72;64794.54;41
21/04/2024 ;19:00:00;64735.71;64855.24;64542.92;64660.82;35
21/04/2024 ;20:00:00;64547.62;64715.67;64385.52;64681.77;42
21/04/2024 ;21:00:00;64678.57;65123.33;64678.57;64709.31;46
21/04/2024 ;22:00:00;64677.6;65079.33;64622.54;65065.23;48
21/04/2024 ;23:00:00;65016.71;65052.05;64866.25;64957.64;39
22/04/2024 ;00:00:00;64957.64;65123.33;64771.04;64908.27;48
22/04/2024 ;01:00:00;64917.33;65622.4;64589.5;64727.54;60
22/04/2024 ;02:00:00;64661.63;64846.03;64543.51;64804.56;48
22/04/2024 ;03:00:00;64800.39;66030.14;64748.09;65809.0;58
22/04/2024 ;04:00:00;65692.69;65866.09;65555.45;65739.9;53
22/04/2024 ;05:00:00;65757.16;66390.23;65735.49;66351.61;44
22/04/2024 ;06:00:00;66365.48;66390.22;66140.66;66288.98;47
22/04/2024 ;07:00:00;66288.98;66444.65;66006.46;66006.46;40
22/04/2024 ;08:00:00;66026.07;66183.99;65929.86;65929.87;43
22/04/2024 ;09:00:00;65996.72;66051.74;65856.84;65933.08;43
22/04/2024 ;10:00:00;65933.08;66112.27;65905.16;66019.34;42
22/04/2024 ;11:00:00;66066.91;66103.08;65727.2;65895.19;33
22/04/2024 ;12:00:00;65894.88;65951.29;65670.0;65949.35;40
22/04/2024 ;13:00:00;65975.84;66277.7;65780.16;66181.93;50
22/04/2024 ;14:00:00;66121.87;66447.88;66006.46;66052.99;48
22/04/2024 ;15:00:00;66052.99;66087.17;65709.25;66000.0;54
22/04/2024 ;16:00:00;66000.0;66399.68;65930.7;66143.87;52
22/04/2024 ;17:00:00;66161.19;66788.57;66161.19;66636.35;55
22/04/2024 ;18:00:00;66545.82;66699.64;66319.79;66377.57;44
22/04/2024 ;19:00:00;66330.0;66568.09;66164.55;66568.09;41
22/04/2024 ;20:00:00;66584.22;66744.18;66451.81;66522.07;44
22/04/2024 ;21:00:00;66539.35;66573.82;66414.17;66553.74;36
22/04/2024 ;22:00:00;66553.72;67156.74;66514.28;67060.32;45
22/04/2024 ;23:00:00;67059.22;67176.25;66811.2;66850.0;50
23/04/2024 ;00:00:00;66867.85;67023.38;66731.96;67021.32;49
23/04/2024 ;01:00:00;67030.0;67164.66;66815.0;66839.55;41
23/04/2024 ;02:00:00;66838.91;66919.15;66584.6;66617.56;45
23/04/2024 ;03:00:00;66617.56;66785.44;66433.99;66466.53;56
23/04/2024 ;04:00:00;66466.04;66545.18;66206.28;66206.28;47
23/04/2024 ;05:00:00;66258.15;66600.95;66232.61;66516.04;43
23/04/2024 ;06:00:00;66470.75;66610.3;66322.25;66322.25;30
23/04/2024 ;07:00:00;66334.3;66421.57;66054.43;66097.0;38
23/04/2024 ;08:00:00;66097.0;66194.88;66000.03;66146.54;36
23/04/2024 ;09:00:00;66211.03;66288.13;66086.39;66086.39;28
23/04/2024 ;10:00:00;66085.94;66296.72;66085.94;66261.04;42
23/04/2024 ;11:00:00;66233.18;66233.18;65877.84;66013.84;44
23/04/2024 ;12:00:00;66030.45;66159.02;65815.98;66087.17;45
23/04/2024 ;13:00:00;66098.22;66550.0;66038.95;66506.26;50
23/04/2024 ;14:00:00;66552.46;67096.99;66451.87;66886.52;58
23/04/2024 ;15:00:00;66926.49;66926.49;66306.88;66365.02;51
23/04/2024 ;16:00:00;66352.59;66781.66;66352.59;66767.32;43
23/04/2024 ;17:00:00;66710.34;66883.9;66610.42;66769.32;51
23/04/2024 ;18:00:00;66780.82;66836.16;66648.03;66790.63;45
23/04/2024 ;19:00:00;66791.75;66791.75;66442.0;66467.13;50
23/04/2024 ;20:00:00;66467.13;66472.33;66006.01;66322.26;50
23/04/2024 ;21:00:00;66363.87;66433.99;66301.38;66369.99;44
23/04/2024 ;22:00:00;66369.96;66480.88;66302.7;66328.11;45
23/04/2024 ;23:00:00;66338.48;66442.46;66149.7;66399.99;43
24/04/2024 ;00:00:00;66374.04;66744.18;66374.04;66693.09;49
24/04/2024 ;01:00:00;66741.69;66900.0;66657.13;66767.37;50
24/04/2024 ;02:00:00;66764.38;66767.19;66456.01;66600.86;42
24/04/2024 ;03:00:00;66550.0;66691.52;66516.28;66553.01;38
24/04/2024 ;04:00:00;66628.59;66980.0;66595.4;66979.99;45
24/04/2024 ;05:00:00;66979.99;66979.99;66652.53;66734.81;47
24/04/2024 ;06:00:00;66734.84;66801.04;66543.3;66746.2;42
24/04/2024 ;07:00:00;66746.2;66883.9;66612.09;66612.09;29
24/04/2024 ;08:00:00;66635.55;66741.33;66522.03;66577.23;36
24/04/2024 ;09:00:00;66560.91;66560.91;66300.53;66387.33;46
24/04/2024 ;10:00:00;66386.69;66515.94;66230.63;66484.24;47
24/04/2024 ;11:00:00;66471.04;66588.0;66400.0;66570.57;42
24/04/2024 ;12:00:00;66582.1;66711.21;66383.16;66396.72;42
24/04/2024 ;13:00:00;66394.83;66394.83;65875.0;66037.09;49
24/04/2024 ;14:00:00;66030.87;66235.99;64779.6;65240.82;56
24/04/2024 ;15:00:00;65227.59;65269.28;64550.0;64658.75;53
24/04/2024 ;16:00:00;64594.58;64975.22;64371.69;64780.0;56
24/04/2024 ;17:00:00;64824.99;65107.72;64765.44;64915.7;51
24/04/2024 ;18:00:00;64874.41;64877.23;64134.44;64150.3;52
24/04/2024 ;19:00:00;64149.8;64493.3;63800.0;64050.29;59
24/04/2024 ;20:00:00;64044.42;64240.5;63777.57;64138.45;55
24/04/2024 ;21:00:00;64138.44;64425.11;64030.96;64386.2;39
24/04/2024 ;22:00:00;64371.59;64403.34;63965.41;64089.94;41
24/04/2024 ;23:00:00;64078.39;64329.07;63812.76;64278.95;49
25/04/2024 ;00:00:00;64325.42;64714.55;64244.38;64612.35;49
25/04/2024 ;01:00:00;64601.19;64637.39;64085.17;64130.0;50
25/04/2024 ;02:00:00;64130.0;64346.8;63993.62;64295.28;42
25/04/2024 ;03:00:00;64287.7;64468.27;64191.69;64292.11;49
25/04/2024 ;04:00:00;64281.31;64376.44;64085.17;64328.74;43
25/04/2024 ;05:00:00;64359.28;64361.09;64061.55;64250.0;40
25/04/2024 ;06:00:00;64278.99;64373.49;64231.19;64276.76;30
25/04/2024 ;07:00:00;64364.65;64407.37;63866.01;63989.03;41
25/04/2024 ;08:00:00;64051.21;64153.32;63744.6;63913.2;43
25/04/2024 ;09:00:00;63944.77;64176.83;63826.13;63979.78;42
25/04/2024 ;10:00:00;63928.42;63979.78;63374.49;63520.09;47
25/04/2024 ;11:00:00;63471.3;63990.75;63471.3;63904.63;42
25/04/2024 ;12:00:00;63824.98;64248.84;63325.43;63421.82;43
25/04/2024 ;13:00:00;63412.56;63539.28;62825.96;63483.18;54
25/04/2024 ;14:00:00;63451.93;63879.47;63266.08;63356.72;51
25/04/2024 ;15:00:00;63417.41;64200.0;63328.01;64115.69;54
25/04/2024 ;16:00:00;64117.17;64606.29;63978.72;64516.39;52
25/04/2024 ;17:00:00;64457.24;64855.4;64431.44;64714.77;44
25/04/2024 ;18:00:00;64696.83;64970.0;64561.88;64715.51;48
25/04/2024 ;19:00:00;64759.28;64862.4;64609.51;64758.76;50
25/04/2024 ;20:00:00;64735.33;64972.46;64537.12;64846.82;41
25/04/2024 ;21:00:00;64873.54;65240.53;64717.74;64756.12;51
25/04/2024 ;22:00:00;64756.1;64795.06;64568.81;64635.44;37
25/04/2024 ;23:00:00;64634.19;64767.76;64473.14;64500.0;42
26/04/2024 ;00:00:00;64506.07;64561.61;64109.86;64343.11;54
26/04/2024 ;01:00:00;64260.72;64670.93;63920.14;64382.21;46
26/04/2024 ;02:00:00;64429.4;64670.81;64357.1;64503.86;42
26/04/2024 ;03:00:00;64491.58;64495.18;64369.14;64454.44;31
26/04/2024 ;04:00:00;64389.88;64454.44;64208.51;64231.58;43
26/04/2024 ;05:00:00;64251.86;64580.0;64049.58;64550.78;39
26/04/2024 ;06:00:00;64550.92;64568.73;64306.96;64413.05;36
26/04/2024 ;07:00:00;64376.7;64583.82;64263.03;64263.03;36
26/04/2024 ;08:00:00;64305.95;64469.45;64261.13;64427.22;32
26/04/2024 ;09:00:00;64408.02;64547.92;64363.21;64463.07;36
26/04/2024 ;10:00:00;64487.24;64557.73;64066.56;64118.96;30
26/04/2024 ;11:00:00;64121.1;64243.87;64109.63;64234.37;27
26/04/2024 ;12:00:00;64226.66;64473.14;63993.62;64144.04;38
26/04/2024 ;13:00:00;64144.04;64559.41;63709.66;64529.82;51
26/04/2024 ;14:00:00;64512.9;64777.0;63844.07;63849.86;50
26/04/2024 ;15:00:00;63893.74;64013.13;63379.66;63496.31;55
26/04/2024 ;16:00:00;63489.0;63777.97;63359.86;63728.87;45
26/04/2024 ;17:00:00;63649.81;64086.59;63562.94;64019.49;41
26/04/2024 ;18:00:00;64027.01;64127.95;63926.84;63992.52;30
26/04/2024 ;19:00:00;64076.4;64124.93;63759.55;63759.55;33
26/04/2024 ;20:00:00;63766.8;64072.35;63766.8;63940.0;34
26/04/2024 ;21:00:00;64003.12;64083.45;63850.0;64042.62;35
26/04/2024 ;22:00:00;63988.4;64027.6;63726.21;63800.91;43
26/04/2024 ;23:00:00;63850.0;63924.27;63750.0;63801.92;30
27/04/2024 ;00:00:00;63758.97;63859.71;62888.0;63177.77;46
27/04/2024 ;01:00:00;63227.96;63269.91;62500.0;62583.05;51
27/04/2024 ;02:00:00;62620.0;63299.73;62524.05;62937.52;48
27/04/2024 ;03:00:00;62937.5;63159.5;62845.13;63066.46;41
27/04/2024 ;04:00:00;63028.33;63140.24;62968.34;63040.16;40
27/04/2024 ;05:00:00;63064.1;63095.97;62833.06;62987.45;32
27/04/2024 ;06:00:00;62977.47;63113.53;62902.66;63056.76;27
27/04/2024 ;07:00:00;62972.74;63126.4;62911.6;62977.26;36
27/04/2024 ;08:00:00;62938.11;62997.6;62845.15;62980.77;32
27/04/2024 ;09:00:00;62981.01;63019.8;62857.09;62935.48;32
27/04/2024 ;10:00:00;63005.64;63005.64;62750.21;62779.48;30
27/04/2024 ;11:00:00;62755.58;62902.1;62688.0;62821.96;34
27/04/2024 ;12:00:00;62848.81;63138.34;62821.96;63037.59;39
27/04/2024 ;13:00:00;63001.15;63232.42;62953.07;63178.76;29
27/04/2024 ;14:00:00;63223.0;63324.57;63074.1;63074.1;33
27/04/2024 ;15:00:00;63062.59;63207.96;62847.24;62878.43;40
27/04/2024 ;16:00:00;62933.84;63098.79;62698.99;62698.99;49
27/04/2024 ;17:00:00;62698.99;63605.61;62698.99;63400.19;54
27/04/2024 ;18:00:00;63372.63;63610.79;62845.13;63265.85;49
27/04/2024 ;19:00:00;63279.77;63384.61;63170.57;63352.99;42
27/04/2024 ;20:00:00;63379.18;63380.0;63133.25;63197.08;39
27/04/2024 ;21:00:00;63226.33;63300.59;63151.93;63300.0;43
27/04/2024 ;22:00:00;63268.84;63423.73;63227.52;63267.52;38
27/04/2024 ;23:00:00;63267.52;63516.31;63267.52;63460.73;38
28/04/2024 ;00:00:00;63471.29;63746.04;63449.82;63568.72;37
28/04/2024 ;01:00:00;63599.05;63689.75;63546.32;63649.14;35
28/04/2024 ;02:00:00;63615.3;64013.3;63531.21;63998.58;41
28/04/2024 ;03:00:00;63982.68;64334.12;63938.29;64087.82;41
28/04/2024 ;04:00:00;64046.43;64087.82;63859.79;63875.37;42
28/04/2024 ;05:00:00;63875.37;64020.14;63811.06;63988.69;34
28/04/2024 ;06:00:00;63988.27;64018.39;63847.58;64018.39;37
28/04/2024 ;07:00:00;64010.69;64018.39;63887.83;63966.61;28
28/04/2024 ;08:00:00;63985.83;63985.83;63675.61;63692.71;35
28/04/2024 ;09:00:00;63667.58;63819.92;63667.58;63765.59;23
28/04/2024 ;10:00:00;63784.08;63816.75;63337.2;63688.58;26
28/04/2024 ;11:00:00;63664.2;63664.2;63423.69;63506.4;36
28/04/2024 ;12:00:00;63506.48;63658.52;63469.66;63601.29;28
28/04/2024 ;13:00:00;63546.87;63839.6;63489.87;63805.29;37
28/04/2024 ;14:00:00;63752.19;63805.29;63457.39;63546.13;42
28/04/2024 ;15:00:00;63610.79;63659.68;63460.47;63472.44;38
28/04/2024 ;16:00:00;63544.76;63757.06;63502.77;63676.2;40
28/04/2024 ;17:00:00;63711.29;63800.86;63544.09;63800.86;44
28/04/2024 ;18:00:00;63682.48;63993.62;63652.11;63943.14;36
28/04/2024 ;19:00:00;63883.34;63943.14;63738.4;63771.34;36
28/04/2024 ;20:00:00;63738.4;63767.38;63605.69;63697.97;28
28/04/2024 ;21:00:00;63697.97;63703.54;63592.45;63639.87;30
28/04/2024 ;22:00:00;63651.05;63713.78;62964.28;63156.62;46
28/04/2024 ;23:00:00;63156.58;63156.58;62825.96;63137.36;51
29/04/2024 ;00:00:00;63137.36;63287.85;63102.64;63272.79;38
29/04/2024 ;01:00:00;63272.82;63372.63;63096.63;63234.1;49
29/04/2024 ;02:00:00;63200.27;63300.07;62613.57;62678.2;42
29/04/2024 ;03:00:00;62720.81;62758.93;62181.14;62183.13;46
29/04/2024 ;04:00:00;62184.52;62630.0;62184.52;62541.51;43
29/04/2024 ;05:00:00;62517.23;62535.93;62090.06;62447.92;35
29/04/2024 ;06:00:00;62447.92;62462.3;61960.82;62095.54;43
29/04/2024 ;07:00:00;62207.06;62407.19;62000.0;62401.58;40
29/04/2024 ;08:00:00;62399.11;62487.96;62217.77;62371.21;35
29/04/2024 ;09:00:00;62325.7;62629.89;62273.71;62489.28;30
29/04/2024 ;10:00:00;62528.16;62650.56;62389.28;62417.95;29
29/04/2024 ;11:00:00;62417.5;62432.19;62207.08;62288.96;27
29/04/2024 ;12:00:00;62263.97;62638.33;62079.44;62598.33;42
29/04/2024 ;13:00:00;62622.87;62698.11;61813.19;61898.08;42
29/04/2024 ;14:00:00;61999.99;62994.0;61950.0;62871.62;52
29/04/2024 ;15:00:00;62898.22;63077.4;62757.55;62980.41;37
29/04/2024 ;16:00:00;62988.83;63136.61;62749.6;62788.58;46
29/04/2024 ;17:00:00;62793.16;63183.05;62793.16;63081.95;35
29/04/2024 ;18:00:00;63037.55;63081.8;62729.12;62890.54;44
29/04/2024 ;19:00:00;62820.07;63003.32;62574.99;63003.32;52
29/04/2024 ;20:00:00;63005.67;63112.51;62932.55;62986.22;41
29/04/2024 ;21:00:00;62986.22;63144.14;62814.68;63120.68;35
29/04/2024 ;22:00:00;63066.3;63907.81;63057.54;63907.81;49
29/04/2024 ;23:00:00;63848.89;64190.71;63790.89;63817.61;41
30/04/2024 ;00:00:00;63860.73;64690.43;63706.3;64545.08;48
30/04/2024 ;01:00:00;64605.87;64605.87;63605.54;63645.7;52
30/04/2024 ;02:00:00;63628.83;63859.79;63083.74;63832.35;40
30/04/2024 ;03:00:00;63776.35;63830.22;63574.23;63672.79;40
30/04/2024 ;04:00:00;63670.62;63722.52;63383.71;63417.72;31
30/04/2024 ;05:00:00;63431.44;63473.69;63100.01;63361.05;34
30/04/2024 ;06:00:00;63320.94;63450.0;63222.83;63393.04;31
30/04/2024 ;07:00:00;63432.79;63450.0;63183.05;63200.73;26
30/04/2024 ;08:00:00;63179.85;63256.43;61824.25;61887.6;53
30/04/2024 ;09:00:00;61824.25;62137.39;61609.48;61719.5;48
30/04/2024 ;10:00:00;61695.81;61769.04;61466.17;61711.07;39
30/04/2024 ;11:00:00;61749.6;61752.73;61024.14;61156.39;54
30/04/2024 ;12:00:00;61157.72;61323.7;60704.83;61262.22;46
30/04/2024 ;13:00:00;61205.42;61295.56;60800.0;60800.0;51
30/04/2024 ;14:00:00;60800.0;61585.52;60586.7;61228.29;58
30/04/2024 ;15:00:00;61220.64;61370.7;60630.98;60760.41;53
30/04/2024 ;16:00:00;60714.84;60892.29;60189.73;60382.49;57
30/04/2024 ;17:00:00;60338.48;60470.31;60100.0;60347.19;53
30/04/2024 ;18:00:00;60341.33;60507.1;60054.23;60378.67;50
30/04/2024 ;19:00:00;60406.51;60504.31;59274.0;59344.02;58
30/04/2024 ;20:00:00;59343.56;60165.7;59343.56;59990.04;53
30/04/2024 ;21:00:00;59990.04;60376.94;59990.04;60237.13;51
30/04/2024 ;22:00:00;60237.09;61038.42;60234.79;60624.75;54
30/04/2024 ;23:00:00;60576.98;60911.14;60441.5;60698.63;43
01/05/2024 ;00:00:00;60698.5;60829.26;60129.27;60219.75;46
01/05/2024 ;01:00:00;60286.89;60433.51;59991.1;60221.4;58
01/05/2024 ;02:00:00;60250.8;60293.59;59700.0;59978.19;55
01/05/2024 ;03:00:00;59987.5;60308.42;59968.13;60254.64;41
01/05/2024 ;04:00:00;60309.33;60355.8;60211.51;60340.49;36
01/05/2024 ;05:00:00;60359.61;60404.9;60005.01;60104.16;40
01/05/2024 ;06:00:00;60134.4;60134.4;59550.0;59581.0;44
01/05/2024 ;07:00:00;59581.0;59581.0;57383.49;57433.57;66
01/05/2024 ;08:00:00;57527.27;57581.74;56603.15;57101.47;58
01/05/2024 ;09:00:00;57101.47;57622.73;57087.31;57154.29;45
01/05/2024 ;10:00:00;57178.29;57707.25;56765.0;57690.58;57
01/05/2024 ;11:00:00;57728.67;57878.4;57444.53;57878.4;48
01/05/2024 ;12:00:00;57881.16;58248.35;57740.73;57915.43;53
01/05/2024 ;13:00:00;57922.23;58004.83;57252.64;57303.95;49
01/05/2024 ;14:00:00;57355.32;57561.65;57100.02;57456.86;58
01/05/2024 ;15:00:00;57456.99;57464.74;56698.0;56868.85;55
01/05/2024 ;16:00:00;56878.07;57450.12;56820.31;56995.71;54
01/05/2024 ;17:00:00;57017.24;57695.62;56653.73;57454.7;57
01/05/2024 ;18:00:00;57410.41;60000.0;57335.62;58934.94;66
01/05/2024 ;19:00:00;58911.2;59250.1;56944.2;57039.3;59
01/05/2024 ;20:00:00;57039.35;57704.5;56901.03;57477.6;61
01/05/2024 ;21:00:00;57455.78;58153.44;57385.64;57880.22;54
01/05/2024 ;22:00:00;57879.23;58185.25;57848.28;57932.92;41
01/05/2024 ;23:00:00;57932.69;58552.58;57894.97;58361.6;47
02/05/2024 ;00:00:00;58431.16;58578.99;57679.63;57801.4;55
02/05/2024 ;01:00:00;57776.87;57910.96;57027.31;57128.67;55
02/05/2024 ;02:00:00;57135.34;57714.6;57135.34;57454.7;56
02/05/2024 ;03:00:00;57495.2;57735.94;57385.01;57493.08;42
02/05/2024 ;04:00:00;57490.6;57628.5;57333.76;57333.76;47
02/05/2024 ;05:00:00;57370.94;57515.11;57235.27;57462.72;36
02/05/2024 ;06:00:00;57462.72;57714.3;57443.89;57562.94;32
02/05/2024 ;07:00:00;57655.17;57881.16;57614.64;57657.56;36
02/05/2024 ;08:00:00;57657.86;57958.58;57625.94;57856.02;36
02/05/2024 ;09:00:00;57855.77;57905.4;57672.1;57810.81;41
02/05/2024 ;10:00:00;57820.09;57919.3;57563.74;57833.39;44
02/05/2024 ;11:00:00;57827.69;58669.18;57788.05;58616.28;50
02/05/2024 ;12:00:00;58596.97;59089.47;58479.72;58582.88;52
02/05/2024 ;13:00:00;58538.23;58781.95;58200.0;58460.17;51
02/05/2024 ;14:00:00;58431.75;59278.27;58307.76;59178.55;58
02/05/2024 ;15:00:00;59097.88;59430.37;58975.95;59203.51;46
02/05/2024 ;16:00:00;59279.12;59318.79;58890.75;59045.78;52
02/05/2024 ;17:00:00;59019.98;59262.99;58996.22;59262.99;43
02/05/2024 ;18:00:00;59178.55;59544.8;59021.19;59457.64;50
02/05/2024 ;19:00:00;59387.59;59408.16;59050.28;59252.37;41
02/05/2024 ;20:00:00;59347.68;59399.66;58678.15;58788.15;46
02/05/2024 ;21:00:00;58756.58;59588.23;58756.53;59118.76;51
02/05/2024 ;22:00:00;59139.92;59436.93;59084.28;59344.17;45
02/05/2024 ;23:00:00;59298.62;59389.12;59095.91;59102.52;39
03/05/2024 ;00:00:00;59102.36;59121.3;58808.71;59004.85;46
03/05/2024 ;01:00:00;59053.41;59499.99;59040.88;59297.64;39
03/05/2024 ;02:00:00;59285.98;59816.38;59261.33;59482.59;53
03/05/2024 ;03:00:00;59551.14;59962.8;59486.18;59686.95;50
03/05/2024 ;04:00:00;59737.4;59850.34;59564.01;59564.01;49
03/05/2024 ;05:00:00;59615.82;59642.91;59478.42;59589.48;40
03/05/2024 ;06:00:00;59488.43;59583.76;59257.38;59283.84;35
03/05/2024 ;07:00:00;59275.08;59423.84;59100.0;59203.39;32
03/05/2024 ;08:00:00;59172.21;59395.7;59127.83;59236.96;34
03/05/2024 ;09:00:00;59237.0;59591.87;59194.32;59493.2;34
03/05/2024 ;10:00:00;59464.85;59464.86;58863.68;59029.15;38
03/05/2024 ;11:00:00;59015.85;59399.66;58889.81;59253.79;45
03/05/2024 ;12:00:00;59248.92;60750.0;59021.19;60710.28;54
03/05/2024 ;13:00:00;60637.29;61810.81;60548.15;61633.62;59
03/05/2024 ;14:00:00;61700.0;62079.03;61403.71;61608.81;50
03/05/2024 ;15:00:00;61648.35;61782.65;61343.99;61710.25;46
03/05/2024 ;16:00:00;61694.87;62162.18;61578.88;61650.87;59
03/05/2024 ;17:00:00;61650.93;61911.57;61561.28;61857.54;45
03/05/2024 ;18:00:00;61824.53;61951.86;61700.42;61765.99;41
03/05/2024 ;19:00:00;61766.07;62009.93;61592.51;61991.58;43
03/05/2024 ;20:00:00;62027.65;63161.54;61927.88;62802.95;57
03/05/2024 ;21:00:00;62879.99;62930.66;62385.0;62774.65;55
03/05/2024 ;22:00:00;62825.4;62972.74;62632.07;62833.08;49
03/05/2024 ;23:00:00;62810.14;63323.7;62790.02;62849.56;48
04/05/2024 ;00:00:00;62839.79;63130.28;62727.2;63065.4;53
04/05/2024 ;01:00:00;63065.4;63530.98;62826.56;62909.61;48
04/05/2024 ;02:00:00;62845.13;62857.16;62557.84;62659.5;36
04/05/2024 ;03:00:00;62680.06;62880.09;62659.5;62711.07;29
04/05/2024 ;04:00:00;62716.81;63167.07;62678.49;63094.83;48
04/05/2024 ;05:00:00;63018.51;63411.4;62971.74;63399.49;47
04/05/2024 ;06:00:00;63384.62;63384.62;62893.49;62929.99;40
04/05/2024 ;07:00:00;62968.79;63106.11;62908.38;62936.95;29
04/05/2024 ;08:00:00;62929.45;63183.05;62902.06;63109.66;36
04/05/2024 ;09:00:00;63119.71;63278.84;63023.33;63146.39;33
04/05/2024 ;10:00:00;63166.9;64391.31;63078.31;64363.78;50
04/05/2024 ;11:00:00;64363.77;64441.95;63688.9;63777.45;57
04/05/2024 ;12:00:00;63792.01;64024.39;63751.67;63989.58;51
04/05/2024 ;13:00:00;63997.06;64120.4;63458.77;63753.8;48
04/05/2024 ;14:00:00;63683.45;63928.6;63536.0;63790.67;48
04/05/2024 ;15:00:00;63790.75;63790.87;63451.1;63563.09;50
04/05/2024 ;16:00:00;63621.89;63684.0;63402.0;63652.89;50
04/05/2024 ;17:00:00;63662.79;63720.6;63253.21;63480.55;41
04/05/2024 ;18:00:00;63469.39;63689.41;63419.19;63643.27;44
04/05/2024 ;19:00:00;63591.66;63982.65;63558.19;63935.04;34
04/05/2024 ;20:00:00;63935.06;64171.72;63866.01;63866.26;40
04/05/2024 ;21:00:00;63866.01;64108.39;63510.5;63854.63;48
04/05/2024 ;22:00:00;63854.63;63916.47;63562.77;63626.59;40
04/05/2024 ;23:00:00;63607.59;63903.43;63568.31;63800.39;51
05/05/2024 ;00:00:00;63800.39;64080.42;63413.63;63513.19;55
05/05/2024 ;01:00:00;63461.24;63581.69;62910.37;63287.83;52
05/05/2024 ;02:00:00;63299.72;63413.61;63125.0;63125.0;41
05/05/2024 ;03:00:00;63125.0;63266.69;62996.54;63231.91;37
05/05/2024 ;04:00:00;63253.5;63383.71;63251.91;63311.08;31
05/05/2024 ;05:00:00;63294.49;63441.66;63109.54;63172.84;32
05/05/2024 ;06:00:00;63172.83;63411.4;63164.57;63382.6;29
05/05/2024 ;07:00:00;63331.08;63908.44;63327.26;63767.44;39
05/05/2024 ;08:00:00;63757.35;63881.5;63579.96;63746.33;32
05/05/2024 ;09:00:00;63642.2;63716.57;63588.44;63662.3;33
05/05/2024 ;10:00:00;63662.74;63811.98;63537.11;63715.1;31
05/05/2024 ;11:00:00;63703.87;63927.33;63621.52;63812.18;37
05/05/2024 ;12:00:00;63803.5;63820.51;63653.98;63696.82;38
05/05/2024 ;13:00:00;63673.23;64235.92;63631.17;64046.94;38
05/05/2024 ;14:00:00;64051.05;64118.17;63769.93;64118.17;37
05/05/2024 ;15:00:00;64079.58;64600.0;63982.07;64527.27;53
05/05/2024 ;16:00:00;64438.55;64522.07;64198.58;64323.36;51
05/05/2024 ;17:00:00;64304.08;64444.11;64190.71;64256.37;50
05/05/2024 ;18:00:00;64253.22;64256.13;63851.37;63930.92;46
05/05/2024 ;19:00:00;63953.22;63993.62;63848.55;63877.0;37
05/05/2024 ;20:00:00;63893.0;63893.19;63581.0;63713.1;36
05/05/2024 ;21:00:00;63737.67;63833.1;63613.48;63803.51;36
05/05/2024 ;22:00:00;63837.32;63867.6;63711.73;63867.6;34
05/05/2024 ;23:00:00;63844.18;64208.89;63797.82;64021.14;42
06/05/2024 ;00:00:00;63994.76;64311.34;63994.76;64189.64;47
06/05/2024 ;01:00:00;64225.9;64439.3;64085.17;64153.5;48
06/05/2024 ;02:00:00;64161.05;64231.09;63854.0;63854.0;48
06/05/2024 ;03:00:00;63838.36;63903.8;63732.78;63831.39;37
06/05/2024 ;04:00:00;63831.41;64146.59;63753.86;64117.55;37
06/05/2024 ;05:00:00;64117.55;64309.7;64012.33;64196.47;46
06/05/2024 ;06:00:00;64196.55;64417.96;64121.23;64222.31;38
06/05/2024 ;07:00:00;64243.64;64555.15;64186.15;64555.15;43
06/05/2024 ;08:00:00;64524.77;65460.03;64468.96;65146.09;57
06/05/2024 ;09:00:00;65073.28;65305.3;65073.28;65161.39;51
06/05/2024 ;10:00:00;65195.2;65244.7;63848.55;64107.88;55
06/05/2024 ;11:00:00;64057.53;64328.79;63984.29;64203.45;47
06/05/2024 ;12:00:00;64161.28;64291.32;63372.63;63560.9;54
06/05/2024 ;13:00:00;63560.89;63997.54;63450.66;63885.57;42
06/05/2024 ;14:00:00;63855.68;64194.86;63241.12;63259.99;55
06/05/2024 ;15:00:00;63260.0;63738.39;62956.0;63675.77;51
06/05/2024 ;16:00:00;63614.3;63738.4;63144.14;63144.14;44
06/05/2024 ;17:00:00;63207.99;63483.18;62999.1;63141.23;48
06/05/2024 ;18:00:00;63168.12;63514.99;63020.1;63447.5;48
06/05/2024 ;19:00:00;63384.13;63432.76;62754.3;63193.56;43
06/05/2024 ;20:00:00;63222.56;63401.74;63081.05;63319.98;39
06/05/2024 ;21:00:00;63347.09;63591.37;63347.09;63591.37;39
06/05/2024 ;22:00:00;63487.57;63573.8;63429.89;63508.65;31
06/05/2024 ;23:00:00;63474.83;63508.24;63154.41;63154.41;38
07/05/2024 ;00:00:00;63176.2;63642.25;62966.16;63481.1;53
07/05/2024 ;01:00:00;63528.8;63941.33;63469.66;63868.08;45
07/05/2024 ;02:00:00;63876.21;63901.2;63628.11;63680.98;37
07/05/2024 ;03:00:00;63735.37;63740.08;62888.75;63244.83;45
